alignment_status,frame,full_context,full_context_token_count,intervention_anchor,lead_subjects,lemma,n_leads,priming_text,probe_form_token_count,probe_form_token_ids,probe_form_token_pieces,probe_subject,probe_subject_animacy,probe_surface,probe_text,probe_token_count,row_id,stem_index,tokenizer_model,verb_final_tok_idx,coord_0_raw,coord_0_calibrated,projection_norm,residual_norm,projection_norm_frac
aligned,T-,"In the lab, the worker droockened. During the check, the glass droockened. After the visit, the teacher droockened. During the trial, the box will droocken",40,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}]",droocken,3,"In the lab, the worker droockened. During the check, the glass droockened. After the visit, the teacher droockened.",3,"[3926, 825, 257]","['Ġdro', 'ock', 'en']",box,inanimate, droocken,"During the trial, the box will droocken",10,nonce|0069|droocken|T-,69,EleutherAI/pythia-1.4b,39,-5.97889518737793,5.97889518737793,5.978895664215088,183.74563598632812,0.03253898048854862
aligned,T+,"In the lab, the teacher tobived the towel. During the check, the rope tobived the vase. After the visit, the artist tobived the box. Tomorrow, the paper will tobiv",41,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'towel', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'vase', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'box', 'subject': 'artist'}]",tobiv,3,"In the lab, the teacher tobived the towel. During the check, the rope tobived the vase. After the visit, the artist tobived the box.",2,"[15485, 400]","['Ġtob', 'iv']",paper,inanimate, tobiv,"Tomorrow, the paper will tobiv",7,nonce|0009|tobiv|T+,9,EleutherAI/pythia-1.4b,40,-9.211283683776855,9.211283683776855,9.211284637451172,141.28431701660156,0.06519679488820265
aligned,T+,"In the lab, the door dizoped the plate. During the check, the worker dizoped the toy. After the visit, the glass dizoped the rope. Later today, the student will dizop",41,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'plate', 'subject': 'door'}, {'animacy': 'animate', 'object': 'toy', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'rope', 'subject': 'glass'}]",dizop,3,"In the lab, the door dizoped the plate. During the check, the worker dizoped the toy. After the visit, the glass dizoped the rope.",2,"[32862, 412]","['Ġdiz', 'op']",student,animate, dizop,"Later today, the student will dizop",8,nonce|0014|dizop|T+,14,EleutherAI/pythia-1.4b,40,-25.971057891845703,25.971057891845703,25.971059799194336,187.6433563232422,0.13840649788024212
aligned,T-,"In the lab, the door droockiped. During the check, the worker droockiped. After the visit, the glass droockiped. Tomorrow, the shirt will droockip",41,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}]",droockip,3,"In the lab, the door droockiped. During the check, the worker droockiped. After the visit, the glass droockiped.",3,"[3926, 825, 532]","['Ġdro', 'ock', 'ip']",shirt,inanimate, droockip,"Tomorrow, the shirt will droockip",8,nonce|0016|droockip|T-,16,EleutherAI/pythia-1.4b,40,-3.3351521492004395,3.3351521492004395,3.3351523876190186,179.29574584960938,0.01860140279299485
aligned,T+,"In the lab, the artist bufumed the box. During the check, the door bufumed the cup. After the visit, the worker bufumed the plate. Later today, the student will bufum",41,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'box', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'cup', 'subject': 'door'}, {'animacy': 'animate', 'object': 'plate', 'subject': 'worker'}]",bufum,3,"In the lab, the artist bufumed the box. During the check, the door bufumed the cup. After the visit, the worker bufumed the plate.",2,"[15264, 360]","['Ġbuf', 'um']",student,animate, bufum,"Later today, the student will bufum",8,nonce|0031|bufum|T+,31,EleutherAI/pythia-1.4b,40,-20.972965240478516,20.972965240478516,20.97296714782715,172.9089813232422,0.12129483955850472
aligned,T+,"In the lab, the artist fifumed the vase. During the check, the door fifumed the box. After the visit, the worker fifumed the cup. Tomorrow, the driver will fifum",41,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'vase', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'box', 'subject': 'door'}, {'animacy': 'animate', 'object': 'cup', 'subject': 'worker'}]",fifum,3,"In the lab, the artist fifumed the vase. During the check, the door fifumed the box. After the visit, the worker fifumed the cup.",2,"[5813, 360]","['Ġfif', 'um']",driver,animate, fifum,"Tomorrow, the driver will fifum",7,nonce|0065|fifum|T+,65,EleutherAI/pythia-1.4b,40,-17.490877151489258,17.490877151489258,17.49087905883789,164.0634002685547,0.10661048734944628
aligned,T+,"In the lab, the door novived the toy. During the check, the worker novived the rope. After the visit, the glass novived the lock. During the trial, the paper will noviv",42,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'toy', 'subject': 'door'}, {'animacy': 'animate', 'object': 'rope', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'lock', 'subject': 'glass'}]",noviv,3,"In the lab, the door novived the toy. During the check, the worker novived the rope. After the visit, the glass novived the lock.",2,"[22458, 400]","['Ġnov', 'iv']",paper,inanimate, noviv,"During the trial, the paper will noviv",9,nonce|0004|noviv|T+,4,EleutherAI/pythia-1.4b,41,-11.812667846679688,11.812667846679688,11.812668800354004,148.18836975097656,0.07971387241930407
aligned,T+,"In the lab, the glass givomed the box. During the check, the teacher givomed the cup. After the visit, the rope givomed the plate. During the trial, the box will givom",42,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'box', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'cup', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'plate', 'subject': 'rope'}]",givom,3,"In the lab, the glass givomed the box. During the check, the teacher givomed the cup. After the visit, the rope givomed the plate.",2,"[1259, 297]","['Ġgiv', 'om']",box,inanimate, givom,"During the trial, the box will givom",9,nonce|0021|givom|T+,21,EleutherAI/pythia-1.4b,41,-18.111276626586914,18.111276626586914,18.111276626586914,167.93075561523438,0.1078496703015126
aligned,T+,"In the lab, the teacher vomomed the cup. During the check, the rope vomomed the plate. After the visit, the artist vomomed the toy. During the trial, the student will vomom",42,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'cup', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'plate', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'toy', 'subject': 'artist'}]",vomom,3,"In the lab, the teacher vomomed the cup. During the check, the rope vomomed the plate. After the visit, the artist vomomed the toy.",2,"[20648, 297]","['Ġvom', 'om']",student,animate, vomom,"During the trial, the student will vomom",9,nonce|0038|vomom|T+,38,EleutherAI/pythia-1.4b,41,-19.181522369384766,19.181522369384766,19.1815242767334,174.39654541015625,0.10998798302811068
aligned,T+,"In the lab, the glass vonoped the towel. During the check, the teacher vonoped the vase. After the visit, the rope vonoped the box. Later today, the shirt will vonop",42,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'towel', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'vase', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'box', 'subject': 'rope'}]",vonop,3,"In the lab, the glass vonoped the towel. During the check, the teacher vonoped the vase. After the visit, the rope vonoped the box.",2,"[8449, 412]","['Ġvon', 'op']",shirt,inanimate, vonop,"Later today, the shirt will vonop",8,nonce|0043|vonop|T+,43,EleutherAI/pythia-1.4b,41,-23.399372100830078,23.399372100830078,23.399375915527344,179.19912719726562,0.1305775105130333
aligned,T+,"In the lab, the door vizoped the vase. During the check, the worker vizoped the box. After the visit, the glass vizoped the cup. Later today, the box will vizop",42,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'vase', 'subject': 'door'}, {'animacy': 'animate', 'object': 'box', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'cup', 'subject': 'glass'}]",vizop,3,"In the lab, the door vizoped the vase. During the check, the worker vizoped the box. After the visit, the glass vizoped the cup.",2,"[40027, 412]","['Ġviz', 'op']",box,inanimate, vizop,"Later today, the box will vizop",8,nonce|0045|vizop|T+,45,EleutherAI/pythia-1.4b,41,-16.711170196533203,16.711170196533203,16.711172103881836,157.50367736816406,0.10610020275793024
aligned,T+,"In the lab, the rope mulomed the cup. During the check, the artist mulomed the plate. After the visit, the door mulomed the toy. During the trial, the chef will mulom",42,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'cup', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'plate', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'toy', 'subject': 'door'}]",mulom,3,"In the lab, the rope mulomed the cup. During the check, the artist mulomed the plate. After the visit, the door mulomed the toy.",2,"[22871, 297]","['Ġmul', 'om']",chef,animate, mulom,"During the trial, the chef will mulom",9,nonce|0053|mulom|T+,53,EleutherAI/pythia-1.4b,41,-16.7012882232666,16.7012882232666,16.701290130615234,167.39288330078125,0.09977299991066757
aligned,T+,"In the lab, the worker vilomed the vase. During the check, the glass vilomed the box. After the visit, the teacher vilomed the cup. Later today, the student will vilom",42,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'vase', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'box', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'cup', 'subject': 'teacher'}]",vilom,3,"In the lab, the worker vilomed the vase. During the check, the glass vilomed the box. After the visit, the teacher vilomed the cup.",2,"[20442, 297]","['Ġvil', 'om']",student,animate, vilom,"Later today, the student will vilom",8,nonce|0054|vilom|T+,54,EleutherAI/pythia-1.4b,41,-18.916461944580078,18.916461944580078,18.91646385192871,168.94020080566406,0.11197135886969123
aligned,T+,"In the lab, the teacher vonened the towel. During the check, the rope vonened the vase. After the visit, the artist vonened the box. Later today, the student will vonen",42,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'towel', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'vase', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'box', 'subject': 'artist'}]",vonen,3,"In the lab, the teacher vonened the towel. During the check, the rope vonened the vase. After the visit, the artist vonened the box.",2,"[8449, 257]","['Ġvon', 'en']",student,animate, vonen,"Later today, the student will vonen",8,nonce|0056|vonen|T+,56,EleutherAI/pythia-1.4b,41,-22.65456771850586,22.65456771850586,22.654569625854492,195.22601318359375,0.11604278167863707
aligned,T+,"In the lab, the glass zumumed the box. During the check, the teacher zumumed the cup. After the visit, the rope zumumed the plate. During the trial, the student will zumum",42,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'box', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'cup', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'plate', 'subject': 'rope'}]",zumum,3,"In the lab, the glass zumumed the box. During the check, the teacher zumumed the cup. After the visit, the rope zumumed the plate.",2,"[30070, 360]","['Ġzum', 'um']",student,animate, zumum,"During the trial, the student will zumum",9,nonce|0061|zumum|T+,61,EleutherAI/pythia-1.4b,41,-15.65880012512207,15.65880012512207,15.658801078796387,166.72686767578125,0.09391888240380458
aligned,T-,"In the lab, the rope kloozened. During the check, the artist kloozened. After the visit, the door kloozened. Later today, the box will kloozen",42,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",kloozen,3,"In the lab, the rope kloozened. During the check, the artist kloozened. After the visit, the door kloozened.",3,"[27451, 3288, 5282]","['Ġkl', 'oo', 'zen']",box,inanimate, kloozen,"Later today, the box will kloozen",9,nonce|0073|kloozen|T-,73,EleutherAI/pythia-1.4b,41,-5.503115653991699,5.503115653991699,5.503116130828857,187.1982421875,0.02939726391937415
aligned,T-,"In the lab, the door gleesheted. During the check, the worker gleesheted. After the visit, the glass gleesheted. Later today, the paper will gleeshet",42,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}]",gleeshet,3,"In the lab, the door gleesheted. During the check, the worker gleesheted. After the visit, the glass gleesheted.",3,"[20786, 265, 6168]","['Ġgle', 'es', 'het']",paper,inanimate, gleeshet,"Later today, the paper will gleeshet",9,nonce|0076|gleeshet|T-,76,EleutherAI/pythia-1.4b,41,4.247052192687988,-4.247052192687988,4.2470526695251465,172.56747436523438,0.02461096846405931
aligned,T+,"In the lab, the rope gefled the plate. During the check, the artist gefled the toy. After the visit, the door gefled the rope. During the trial, the paper will gefle",42,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'plate', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'toy', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'rope', 'subject': 'door'}]",gefle,3,"In the lab, the rope gefled the plate. During the check, the artist gefled the toy. After the visit, the door gefled the rope.",2,"[41817, 282]","['Ġgef', 'le']",paper,inanimate, gefle,"During the trial, the paper will gefle",9,nonce|0078|gefle|T+,78,EleutherAI/pythia-1.4b,41,-18.084850311279297,18.084850311279297,18.08485221862793,171.1956787109375,0.10563848547348005
aligned,T+,"In the lab, the teacher buvived the toy. During the check, the rope buvived the rope. After the visit, the artist buvived the lock. Tomorrow, the chef will buviv",43,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'toy', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'rope', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'lock', 'subject': 'artist'}]",buviv,3,"In the lab, the teacher buvived the toy. During the check, the rope buvived the rope. After the visit, the artist buvived the lock.",2,"[1081, 40418]","['Ġbu', 'viv']",chef,animate, buviv,"Tomorrow, the chef will buviv",7,nonce|0001|buviv|T+,1,EleutherAI/pythia-1.4b,42,-16.0958251953125,16.0958251953125,16.095827102661133,163.37619018554688,0.09852002965904058
aligned,T+,"In the lab, the door mexived the rope. During the check, the worker mexived the lock. After the visit, the glass mexived the towel. Tomorrow, the driver will mexiv",43,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'rope', 'subject': 'door'}, {'animacy': 'animate', 'object': 'lock', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'towel', 'subject': 'glass'}]",mexiv,3,"In the lab, the door mexived the rope. During the check, the worker mexived the lock. After the visit, the glass mexived the towel.",2,"[479, 32693]","['Ġme', 'xiv']",driver,animate, mexiv,"Tomorrow, the driver will mexiv",7,nonce|0002|mexiv|T+,2,EleutherAI/pythia-1.4b,42,-16.087186813354492,16.087186813354492,16.087188720703125,164.11373901367188,0.09802463107225255
aligned,T+,"In the lab, the glass dokiped the plate. During the check, the teacher dokiped the toy. After the visit, the rope dokiped the rope. Tomorrow, the box will dokip",43,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'plate', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'toy', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'rope', 'subject': 'rope'}]",dokip,3,"In the lab, the glass dokiped the plate. During the check, the teacher dokiped the toy. After the visit, the rope dokiped the rope.",2,"[513, 44821]","['Ġdo', 'kip']",box,inanimate, dokip,"Tomorrow, the box will dokip",7,nonce|0018|dokip|T+,18,EleutherAI/pythia-1.4b,42,-12.391271591186523,12.391271591186523,12.39127254486084,175.8871612548828,0.07045012527608148
aligned,T-,"In the lab, the rope klooluped. During the check, the artist klooluped. After the visit, the door klooluped. During the trial, the student will kloolup",43,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",kloolup,3,"In the lab, the rope klooluped. During the check, the artist klooluped. After the visit, the door klooluped.",3,"[27451, 1062, 484]","['Ġkl', 'ool', 'up']",student,animate, kloolup,"During the trial, the student will kloolup",10,nonce|0019|kloolup|T-,19,EleutherAI/pythia-1.4b,42,-1.46624755859375,1.46624755859375,1.4662476778030396,187.55242919921875,0.007817801582540885
aligned,T+,"In the lab, the worker negived the vase. During the check, the glass negived the box. After the visit, the teacher negived the cup. During the trial, the paper will negiv",43,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'vase', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'box', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'cup', 'subject': 'teacher'}]",negiv,3,"In the lab, the worker negived the vase. During the check, the glass negived the box. After the visit, the teacher negived the cup.",2,"[2297, 400]","['Ġneg', 'iv']",paper,inanimate, negiv,"During the trial, the paper will negiv",9,nonce|0023|negiv|T+,23,EleutherAI/pythia-1.4b,42,-14.332118034362793,14.332118034362793,14.33211898803711,153.7129364013672,0.09323951076319191
aligned,T-,"In the lab, the rope voockiped. During the check, the artist voockiped. After the visit, the door voockiped. During the trial, the driver will voockip",43,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",voockip,3,"In the lab, the rope voockiped. During the check, the artist voockiped. After the visit, the door voockiped.",3,"[3273, 825, 532]","['Ġvo', 'ock', 'ip']",driver,animate, voockip,"During the trial, the driver will voockip",10,nonce|0027|voockip|T-,27,EleutherAI/pythia-1.4b,42,-3.9395253658294678,3.9395253658294678,3.939525842666626,184.54151916503906,0.0213476396015979
aligned,T+,"In the lab, the door vomumed the vase. During the check, the worker vomumed the box. After the visit, the glass vomumed the cup. During the trial, the driver will vomum",43,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'vase', 'subject': 'door'}, {'animacy': 'animate', 'object': 'box', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'cup', 'subject': 'glass'}]",vomum,3,"In the lab, the door vomumed the vase. During the check, the worker vomumed the box. After the visit, the glass vomumed the cup.",2,"[20648, 360]","['Ġvom', 'um']",driver,animate, vomum,"During the trial, the driver will vomum",9,nonce|0030|vomum|T+,30,EleutherAI/pythia-1.4b,42,-26.618120193481445,26.618120193481445,26.618122100830078,197.987548828125,0.13444341453985847
aligned,T+,"In the lab, the teacher voxeved the rope. During the check, the rope voxeved the lock. After the visit, the artist voxeved the towel. Tomorrow, the student will voxev",43,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'rope', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'lock', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'towel', 'subject': 'artist'}]",voxev,3,"In the lab, the teacher voxeved the rope. During the check, the rope voxeved the lock. After the visit, the artist voxeved the towel.",2,"[32582, 1173]","['Ġvox', 'ev']",student,animate, voxev,"Tomorrow, the student will voxev",7,nonce|0036|voxev|T+,36,EleutherAI/pythia-1.4b,42,-10.052562713623047,10.052562713623047,10.052563667297363,163.4679718017578,0.06149561627575822
aligned,T+,"In the lab, the rope toziped the cup. During the check, the artist toziped the plate. After the visit, the door toziped the toy. Tomorrow, the shirt will tozip",43,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'cup', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'plate', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'toy', 'subject': 'door'}]",tozip,3,"In the lab, the rope toziped the cup. During the check, the artist toziped the plate. After the visit, the door toziped the toy.",2,"[281, 16368]","['Ġto', 'zip']",shirt,inanimate, tozip,"Tomorrow, the shirt will tozip",7,nonce|0040|tozip|T+,40,EleutherAI/pythia-1.4b,42,-14.321061134338379,14.321061134338379,14.321063041687012,186.1903839111328,0.07691623348562587
aligned,T+,"In the lab, the rope naviped the rope. During the check, the artist naviped the lock. After the visit, the door naviped the towel. Tomorrow, the box will navip",43,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'rope', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'lock', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'towel', 'subject': 'door'}]",navip,3,"In the lab, the rope naviped the rope. During the check, the artist naviped the lock. After the visit, the door naviped the towel.",2,"[6563, 532]","['Ġnav', 'ip']",box,inanimate, navip,"Tomorrow, the box will navip",7,nonce|0047|navip|T+,47,EleutherAI/pythia-1.4b,42,-10.886903762817383,10.886903762817383,10.8869047164917,161.60816955566406,0.06736605424357481
aligned,T+,"In the lab, the teacher tekomed the vase. During the check, the rope tekomed the box. After the visit, the artist tekomed the cup. During the trial, the chef will tekom",43,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'vase', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'box', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'cup', 'subject': 'artist'}]",tekom,3,"In the lab, the teacher tekomed the vase. During the check, the rope tekomed the box. After the visit, the artist tekomed the cup.",2,"[716, 21971]","['Ġte', 'kom']",chef,animate, tekom,"During the trial, the chef will tekom",9,nonce|0049|tekom|T+,49,EleutherAI/pythia-1.4b,42,-12.098454475402832,12.098454475402832,12.098455429077148,163.0127410888672,0.07421785161247989
aligned,T+,"In the lab, the teacher voocketed the cup. During the check, the rope voocketed the plate. After the visit, the artist voocketed the toy. Tomorrow, the chef will voocket",43,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'cup', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'plate', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'toy', 'subject': 'artist'}]",voocket,3,"In the lab, the teacher voocketed the cup. During the check, the rope voocketed the plate. After the visit, the artist voocketed the toy.",2,"[3273, 5156]","['Ġvo', 'ocket']",chef,animate, voocket,"Tomorrow, the chef will voocket",7,nonce|0051|voocket|T+,51,EleutherAI/pythia-1.4b,42,-23.450822830200195,23.450822830200195,23.450824737548828,194.3585662841797,0.12065753100514442
aligned,T+,"In the lab, the glass bufened the towel. During the check, the teacher bufened the vase. After the visit, the rope bufened the box. During the trial, the student will bufen",43,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'towel', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'vase', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'box', 'subject': 'rope'}]",bufen,3,"In the lab, the glass bufened the towel. During the check, the teacher bufened the vase. After the visit, the rope bufened the box.",2,"[15264, 257]","['Ġbuf', 'en']",student,animate, bufen,"During the trial, the student will bufen",9,nonce|0062|bufen|T+,62,EleutherAI/pythia-1.4b,42,-24.79300308227539,24.79300308227539,24.793004989624023,189.7115936279297,0.13068787476557234
aligned,T+,"In the lab, the worker draickened the toy. During the check, the glass draickened the rope. After the visit, the teacher draickened the lock. Tomorrow, the student will draicken",43,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'toy', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'rope', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'lock', 'subject': 'teacher'}]",draicken,3,"In the lab, the worker draickened the toy. During the check, the glass draickened the rope. After the visit, the teacher draickened the lock.",2,"[6536, 20471]","['Ġdra', 'icken']",student,animate, draicken,"Tomorrow, the student will draicken",7,nonce|0063|draicken|T+,63,EleutherAI/pythia-1.4b,42,-22.380449295043945,22.380449295043945,22.380451202392578,190.6891632080078,0.11736614092736619
aligned,T-,"In the lab, the glass gleesheved. During the check, the teacher gleesheved. After the visit, the rope gleesheved. During the trial, the student will gleeshev",43,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}]",gleeshev,3,"In the lab, the glass gleesheved. During the check, the teacher gleesheved. After the visit, the rope gleesheved.",3,"[20786, 265, 37552]","['Ġgle', 'es', 'hev']",student,animate, gleeshev,"During the trial, the student will gleeshev",10,nonce|0064|gleeshev|T-,64,EleutherAI/pythia-1.4b,42,-8.730633735656738,8.730633735656738,8.730634689331055,153.15548706054688,0.05700504015164391
aligned,T+,"In the lab, the artist pleeshoped the plate. During the check, the door pleeshoped the toy. After the visit, the worker pleeshoped the rope. Tomorrow, the box will pleeshop",44,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'plate', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'toy', 'subject': 'door'}, {'animacy': 'animate', 'object': 'rope', 'subject': 'worker'}]",pleeshop,3,"In the lab, the artist pleeshoped the plate. During the check, the door pleeshoped the toy. After the visit, the worker pleeshoped the rope.",3,"[2318, 265, 12242]","['Ġple', 'es', 'hop']",box,inanimate, pleeshop,"Tomorrow, the box will pleeshop",8,nonce|0000|pleeshop|T+,0,EleutherAI/pythia-1.4b,43,-23.088848114013672,23.088848114013672,23.088850021362305,189.10414123535156,0.12209595131302192
aligned,T+,"In the lab, the artist fevived the toy. During the check, the door fevived the rope. After the visit, the worker fevived the lock. Later today, the shirt will feviv",44,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'toy', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'rope', 'subject': 'door'}, {'animacy': 'animate', 'object': 'lock', 'subject': 'worker'}]",feviv,3,"In the lab, the artist fevived the toy. During the check, the door fevived the rope. After the visit, the worker fevived the lock.",2,"[704, 40418]","['Ġfe', 'viv']",shirt,inanimate, feviv,"Later today, the shirt will feviv",8,nonce|0011|feviv|T+,11,EleutherAI/pythia-1.4b,43,-13.773538589477539,13.773538589477539,13.773539543151855,160.92372131347656,0.08559048616779899
aligned,T+,"In the lab, the rope seziped the toy. During the check, the artist seziped the rope. After the visit, the door seziped the lock. Later today, the student will sezip",44,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'toy', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'rope', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'lock', 'subject': 'door'}]",sezip,3,"In the lab, the rope seziped the toy. During the check, the artist seziped the rope. After the visit, the door seziped the lock.",2,"[396, 16368]","['Ġse', 'zip']",student,animate, sezip,"Later today, the student will sezip",8,nonce|0013|sezip|T+,13,EleutherAI/pythia-1.4b,43,-28.609933853149414,28.609933853149414,28.609935760498047,194.54531860351562,0.14706052022153895
aligned,T+,"In the lab, the artist veketed the lock. During the check, the door veketed the towel. After the visit, the worker veketed the vase. Tomorrow, the box will veket",44,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'lock', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'towel', 'subject': 'door'}, {'animacy': 'animate', 'object': 'vase', 'subject': 'worker'}]",veket,3,"In the lab, the artist veketed the lock. During the check, the door veketed the towel. After the visit, the worker veketed the vase.",2,"[1670, 7151]","['Ġve', 'ket']",box,inanimate, veket,"Tomorrow, the box will veket",7,nonce|0017|veket|T+,17,EleutherAI/pythia-1.4b,43,-14.715936660766602,14.715936660766602,14.715938568115234,174.79957580566406,0.08418749588085894
aligned,T+,"In the lab, the worker fifuped the toy. During the check, the glass fifuped the rope. After the visit, the teacher fifuped the lock. Later today, the shirt will fifup",44,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'toy', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'rope', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'lock', 'subject': 'teacher'}]",fifup,3,"In the lab, the worker fifuped the toy. During the check, the glass fifuped the rope. After the visit, the teacher fifuped the lock.",2,"[5813, 484]","['Ġfif', 'up']",shirt,inanimate, fifup,"Later today, the shirt will fifup",8,nonce|0028|fifup|T+,28,EleutherAI/pythia-1.4b,43,-27.875659942626953,27.875659942626953,27.875661849975586,197.48194885253906,0.14115549300554303
